Date,Open,High,Low,Close,Adj Close,P/L
21-Oct-24,"5,857.82","5,866.92","5,824.79","5,853.98","5,853.98",-0.182%
18-Oct-24,"5,859.43","5,872.17","5,846.11","5,864.67","5,864.67",0.397%
17-Oct-24,"5,875.62","5,878.46","5,840.25","5,841.47","5,841.47",-0.017%
16-Oct-24,"5,816.58","5,846.52","5,808.34","5,842.47","5,842.47",0.468%
15-Oct-24,"5,866.74","5,870.36","5,804.48","5,815.26","5,815.26",-0.761%
14-Oct-24,"5,829.81","5,871.41","5,829.57","5,859.85","5,859.85",0.771%
11-Oct-24,"5,775.09","5,822.13","5,775.09","5,815.03","5,815.03",0.605%
10-Oct-24,"5,778.36","5,795.03","5,764.76","5,780.05","5,780.05",-0.207%
9-Oct-24,"5,751.80","5,796.80","5,745.02","5,792.04","5,792.04",0.711%
8-Oct-24,"5,719.14","5,757.60","5,714.56","5,751.13","5,751.13",0.969%
7-Oct-24,"5,737.80","5,739.34","5,686.85","5,695.94","5,695.94",-0.959%
4-Oct-24,"5,737.48","5,753.21","5,702.83","5,751.07","5,751.07",0.897%
3-Oct-24,"5,698.19","5,718.78","5,677.37","5,699.94","5,699.94",-0.168%
2-Oct-24,"5,698.14","5,719.63","5,674.00","5,709.54","5,709.54",0.014%
1-Oct-24,"5,757.73","5,757.73","5,681.28","5,708.75","5,708.75",-0.932%
30-Sep-24,"5,726.52","5,765.14","5,703.53","5,762.48","5,762.48",0.424%
27-Sep-24,"5,755.36","5,763.78","5,727.34","5,738.17","5,738.17",-0.125%
26-Sep-24,"5,762.22","5,767.37","5,721.01","5,745.37","5,745.37",0.404%
25-Sep-24,"5,733.65","5,741.03","5,712.06","5,722.26","5,722.26",-0.186%
24-Sep-24,"5,727.66","5,735.32","5,698.99","5,732.93","5,732.93",0.251%
23-Sep-24,"5,711.90","5,725.36","5,704.22","5,718.57","5,718.57",0.281%
20-Sep-24,"5,709.64","5,715.14","5,674.49","5,702.55","5,702.55",-0.194%
19-Sep-24,"5,702.63","5,733.57","5,686.42","5,713.64","5,713.64",1.698%
18-Sep-24,"5,641.68","5,689.75","5,615.08","5,618.26","5,618.26",-0.290%
17-Sep-24,"5,655.51","5,670.81","5,614.05","5,634.58","5,634.58",0.026%
16-Sep-24,"5,615.21","5,636.05","5,604.53","5,633.09","5,633.09",0.126%
13-Sep-24,"5,603.34","5,636.27","5,601.65","5,626.02","5,626.02",0.541%
12-Sep-24,"5,557.48","5,600.71","5,535.50","5,595.76","5,595.76",0.750%
11-Sep-24,"5,496.42","5,560.41","5,406.96","5,554.13","5,554.13",1.067%
10-Sep-24,"5,490.51","5,497.91","5,441.72","5,495.52","5,495.52",0.447%
9-Sep-24,"5,442.07","5,484.20","5,434.49","5,471.05","5,471.05",1.158%
6-Sep-24,"5,507.33","5,522.47","5,402.62","5,408.42","5,408.42",-1.726%
5-Sep-24,"5,520.08","5,546.30","5,480.54","5,503.41","5,503.41",-0.302%
4-Sep-24,"5,506.68","5,552.99","5,503.66","5,520.07","5,520.07",-0.160%
3-Sep-24,"5,623.89","5,623.89","5,504.33","5,528.93","5,528.93",-2.115%
30-Aug-24,"5,612.74","5,651.37","5,581.79","5,648.40","5,648.40",1.009%
29-Aug-24,"5,607.30","5,646.95","5,583.71","5,591.96","5,591.96",-0.004%
28-Aug-24,"5,624.51","5,627.03","5,560.95","5,592.18","5,592.18",-0.598%
27-Aug-24,"5,602.89","5,631.18","5,593.48","5,625.80","5,625.80",0.160%
26-Aug-24,"5,639.66","5,651.62","5,602.34","5,616.84","5,616.84",-0.315%
23-Aug-24,"5,602.49","5,641.82","5,585.16","5,634.61","5,634.61",1.148%
22-Aug-24,"5,637.77","5,643.22","5,560.95","5,570.64","5,570.64",-0.893%
21-Aug-24,"5,603.09","5,632.68","5,591.57","5,620.85","5,620.85",0.424%
20-Aug-24,"5,602.88","5,620.51","5,585.50","5,597.12","5,597.12",-0.198%
19-Aug-24,"5,557.23","5,608.30","5,550.74","5,608.25","5,608.25",0.972%
16-Aug-24,"5,530.50","5,561.98","5,525.17","5,554.25","5,554.25",0.199%
15-Aug-24,"5,501.13","5,546.23","5,501.13","5,543.22","5,543.22",1.613%
14-Aug-24,"5,442.36","5,463.22","5,415.91","5,455.21","5,455.21",0.382%
13-Aug-24,"5,376.98","5,436.50","5,376.98","5,434.43","5,434.43",1.685%
12-Aug-24,"5,351.88","5,371.20","5,324.37","5,344.39","5,344.39",0.004%
9-Aug-24,"5,314.66","5,358.67","5,300.84","5,344.16","5,344.16",0.467%
8-Aug-24,"5,252.57","5,328.03","5,233.85","5,319.31","5,319.31",2.304%
7-Aug-24,"5,293.13","5,330.64","5,195.54","5,199.50","5,199.50",-0.773%
6-Aug-24,"5,206.42","5,312.34","5,193.56","5,240.03","5,240.03",1.035%
5-Aug-24,"5,151.14","5,250.89","5,119.26","5,186.33","5,186.33",-2.997%
2-Aug-24,"5,376.63","5,383.89","5,302.03","5,346.56","5,346.56",-1.838%
1-Aug-24,"5,537.84","5,566.16","5,410.42","5,446.68","5,446.68",-1.369%
31-Jul-24,"5,505.59","5,551.51","5,493.75","5,522.30","5,522.30",1.579%
30-Jul-24,"5,478.73","5,489.46","5,401.70","5,436.44","5,436.44",-0.496%
29-Jul-24,"5,476.55","5,487.74","5,444.44","5,463.54","5,463.54",0.081%
26-Jul-24,"5,433.67","5,488.32","5,430.70","5,459.10","5,459.10",1.109%
25-Jul-24,"5,428.70","5,491.59","5,390.95","5,399.22","5,399.22",-0.514%
24-Jul-24,"5,505.84","5,508.04","5,419.98","5,427.13","5,427.13",-2.315%
23-Jul-24,"5,565.30","5,585.34","5,550.90","5,555.74","5,555.74",-0.156%
22-Jul-24,"5,544.54","5,570.36","5,529.04","5,564.41","5,564.41",1.079%
19-Jul-24,"5,543.37","5,557.50","5,497.04","5,505.00","5,505.00",-0.714%
18-Jul-24,"5,608.56","5,614.05","5,522.81","5,544.59","5,544.59",-0.782%
17-Jul-24,"5,610.07","5,622.49","5,584.81","5,588.27","5,588.27",-1.393%
16-Jul-24,"5,644.09","5,669.67","5,639.02","5,667.20","5,667.20",0.639%
15-Jul-24,"5,638.16","5,666.94","5,614.75","5,631.22","5,631.22",0.283%
12-Jul-24,"5,590.76","5,655.56","5,590.44","5,615.35","5,615.35",0.552%
11-Jul-24,"5,635.21","5,642.45","5,576.53","5,584.54","5,584.54",-0.876%
10-Jul-24,"5,591.26","5,635.39","5,586.44","5,633.91","5,633.91",1.021%
9-Jul-24,"5,584.24","5,590.75","5,574.57","5,576.98","5,576.98",0.074%
8-Jul-24,"5,572.75","5,583.11","5,562.51","5,572.85","5,572.85",0.102%
5-Jul-24,"5,537.91","5,570.33","5,531.63","5,567.19","5,567.19",0.545%
3-Jul-24,"5,507.44","5,539.27","5,507.42","5,537.02","5,537.02",0.508%
2-Jul-24,"5,461.84","5,509.69","5,458.43","5,509.01","5,509.01",0.620%
1-Jul-24,"5,471.08","5,479.55","5,446.53","5,475.09","5,475.09",0.268%
28-Jun-24,"5,488.48","5,523.64","5,451.12","5,460.48","5,460.48",-0.408%
27-Jun-24,"5,473.59","5,490.81","5,467.54","5,482.87","5,482.87",0.091%
26-Jun-24,"5,460.71","5,483.14","5,451.87","5,477.90","5,477.90",0.157%
25-Jun-24,"5,460.73","5,472.88","5,446.56","5,469.30","5,469.30",0.393%
24-Jun-24,"5,459.58","5,490.66","5,447.59","5,447.87","5,447.87",-0.307%
21-Jun-24,"5,466.77","5,478.31","5,452.03","5,464.62","5,464.62",-0.156%
20-Jun-24,"5,499.99","5,505.53","5,455.56","5,473.17","5,473.17",-0.253%
18-Jun-24,"5,476.15","5,490.38","5,471.32","5,487.03","5,487.03",0.252%
17-Jun-24,"5,431.11","5,488.50","5,420.40","5,473.23","5,473.23",0.766%
14-Jun-24,"5,424.08","5,432.39","5,403.75","5,431.60","5,431.60",-0.039%
13-Jun-24,"5,441.93","5,441.93","5,402.51","5,433.74","5,433.74",0.234%
12-Jun-24,"5,409.13","5,447.25","5,409.13","5,421.03","5,421.03",0.850%
11-Jun-24,"5,353.00","5,375.95","5,327.25","5,375.32","5,375.32",0.271%
10-Jun-24,"5,341.22","5,365.79","5,331.52","5,360.79","5,360.79",0.258%
7-Jun-24,"5,343.81","5,375.08","5,331.33","5,346.99","5,346.99",-0.112%
6-Jun-24,"5,357.80","5,362.35","5,335.36","5,352.96","5,352.96",-0.020%
5-Jun-24,"5,314.48","5,354.16","5,297.64","5,354.03","5,354.03",1.185%
4-Jun-24,"5,278.24","5,298.80","5,257.63","5,291.34","5,291.34",0.150%
3-Jun-24,"5,297.15","5,302.11","5,234.32","5,283.40","5,283.40",0.112%
31-May-24,"5,243.21","5,280.33","5,191.68","5,277.51","5,277.51",0.803%
30-May-24,"5,259.77","5,260.21","5,222.10","5,235.48","5,235.48",-0.597%
29-May-24,"5,278.73","5,282.27","5,262.70","5,266.95","5,266.95",-0.737%
28-May-24,"5,315.91","5,315.91","5,280.89","5,306.04","5,306.04",0.025%
24-May-24,"5,281.45","5,311.65","5,278.39","5,304.72","5,304.72",0.700%
23-May-24,"5,340.26","5,341.88","5,256.93","5,267.84","5,267.84",-0.738%
22-May-24,"5,319.28","5,323.18","5,286.01","5,307.01","5,307.01",-0.271%
21-May-24,"5,298.69","5,324.32","5,297.87","5,321.41","5,321.41",0.250%
20-May-24,"5,305.35","5,325.32","5,302.40","5,308.13","5,308.13",0.092%
17-May-24,"5,303.10","5,305.45","5,283.59","5,303.27","5,303.27",0.116%
16-May-24,"5,310.07","5,325.49","5,296.19","5,297.10","5,297.10",-0.208%
15-May-24,"5,263.26","5,311.76","5,263.26","5,308.15","5,308.15",1.172%
14-May-24,"5,221.10","5,250.37","5,217.98","5,246.68","5,246.68",0.484%
13-May-24,"5,233.08","5,237.26","5,211.16","5,221.42","5,221.42",-0.024%
10-May-24,"5,225.49","5,239.66","5,209.68","5,222.68","5,222.68",0.165%
9-May-24,"5,189.03","5,215.30","5,180.41","5,214.08","5,214.08",0.509%
8-May-24,"5,168.98","5,191.95","5,165.86","5,187.67","5,187.67",-0.001%
7-May-24,"5,187.20","5,200.23","5,178.96","5,187.70","5,187.70",0.134%
6-May-24,"5,142.42","5,181.00","5,142.42","5,180.74","5,180.74",1.033%
3-May-24,"5,122.78","5,139.12","5,101.22","5,127.79","5,127.79",1.256%
2-May-24,"5,049.32","5,073.21","5,011.05","5,064.20","5,064.20",0.913%
1-May-24,"5,029.03","5,096.12","5,013.45","5,018.39","5,018.39",-0.344%
30-Apr-24,"5,103.78","5,110.83","5,035.31","5,035.69","5,035.69",-1.573%
29-Apr-24,"5,114.13","5,123.49","5,088.65","5,116.17","5,116.17",0.318%
26-Apr-24,"5,084.65","5,114.62","5,073.14","5,099.96","5,099.96",1.021%
25-Apr-24,"5,019.88","5,057.75","4,990.58","5,048.42","5,048.42",-0.458%
24-Apr-24,"5,084.86","5,089.48","5,047.02","5,071.63","5,071.63",0.021%
23-Apr-24,"5,028.85","5,076.12","5,027.96","5,070.55","5,070.55",1.196%
22-Apr-24,"4,987.33","5,038.84","4,969.40","5,010.60","5,010.60",0.873%
19-Apr-24,"5,005.44","5,019.02","4,953.56","4,967.23","4,967.23",-0.876%
18-Apr-24,"5,031.52","5,056.66","5,001.89","5,011.12","5,011.12",-0.221%
17-Apr-24,"5,068.97","5,077.96","5,007.25","5,022.21","5,022.21",-0.578%
16-Apr-24,"5,064.59","5,079.84","5,039.83","5,051.41","5,051.41",-0.206%
15-Apr-24,"5,149.67","5,168.43","5,052.47","5,061.82","5,061.82",-1.202%
12-Apr-24,"5,171.51","5,175.03","5,107.94","5,123.41","5,123.41",-1.455%
11-Apr-24,"5,172.95","5,211.78","5,138.77","5,199.06","5,199.06",0.744%
10-Apr-24,"5,167.88","5,178.43","5,138.70","5,160.64","5,160.64",-0.946%
9-Apr-24,"5,217.03","5,224.81","5,160.78","5,209.91","5,209.91",0.145%
8-Apr-24,"5,211.37","5,219.57","5,197.35","5,202.39","5,202.39",-0.037%
5-Apr-24,"5,158.95","5,222.18","5,157.21","5,204.34","5,204.34",1.110%
4-Apr-24,"5,244.05","5,256.59","5,146.06","5,147.21","5,147.21",-1.233%
3-Apr-24,"5,194.37","5,228.75","5,194.37","5,211.49","5,211.49",0.109%
2-Apr-24,"5,204.29","5,208.34","5,184.05","5,205.81","5,205.81",-0.724%
1-Apr-24,"5,257.97","5,263.95","5,229.20","5,243.77","5,243.77",-0.201%
28-Mar-24,"5,248.03","5,264.85","5,245.82","5,254.35","5,254.35",0.112%
27-Mar-24,"5,226.31","5,249.26","5,213.92","5,248.49","5,248.49",0.863%
26-Mar-24,"5,228.85","5,235.16","5,203.42","5,203.58","5,203.58",-0.280%
25-Mar-24,"5,219.52","5,229.09","5,216.09","5,218.19","5,218.19",-0.305%
22-Mar-24,"5,242.48","5,246.09","5,229.87","5,234.18","5,234.18",-0.140%
21-Mar-24,"5,253.43","5,261.10","5,240.66","5,241.53","5,241.53",0.324%
20-Mar-24,"5,181.69","5,226.19","5,171.55","5,224.62","5,224.62",0.890%
19-Mar-24,"5,139.09","5,180.31","5,131.59","5,178.51","5,178.51",0.565%
18-Mar-24,"5,154.77","5,175.60","5,145.47","5,149.42","5,149.42",0.632%
15-Mar-24,"5,123.31","5,136.86","5,104.35","5,117.09","5,117.09",-0.648%
14-Mar-24,"5,175.14","5,176.85","5,123.30","5,150.48","5,150.48",-0.287%
13-Mar-24,"5,173.49","5,179.14","5,151.88","5,165.31","5,165.31",-0.192%
12-Mar-24,"5,134.30","5,179.87","5,114.48","5,175.27","5,175.27",1.120%
11-Mar-24,"5,111.96","5,124.66","5,091.14","5,117.94","5,117.94",-0.112%
8-Mar-24,"5,164.46","5,189.26","5,117.50","5,123.69","5,123.69",-0.653%
7-Mar-24,"5,132.38","5,165.62","5,128.21","5,157.36","5,157.36",1.030%
6-Mar-24,"5,108.03","5,127.97","5,092.22","5,104.76","5,104.76",0.514%
5-Mar-24,"5,110.52","5,114.54","5,056.82","5,078.65","5,078.65",-1.019%
4-Mar-24,"5,130.99","5,149.67","5,127.18","5,130.95","5,130.95",-0.119%
1-Mar-24,"5,098.51","5,140.33","5,094.16","5,137.08","5,137.08",0.801%
29-Feb-24,"5,085.36","5,104.99","5,061.89","5,096.27","5,096.27",0.523%
28-Feb-24,"5,067.20","5,077.37","5,058.35","5,069.76","5,069.76",-0.166%
27-Feb-24,"5,074.60","5,080.69","5,057.29","5,078.18","5,078.18",0.171%
26-Feb-24,"5,093.00","5,097.66","5,068.91","5,069.53","5,069.53",-0.379%
23-Feb-24,"5,100.92","5,111.06","5,081.46","5,088.80","5,088.80",0.035%
22-Feb-24,"5,038.83","5,094.39","5,038.83","5,087.03","5,087.03",2.112%
21-Feb-24,"4,963.03","4,983.21","4,946.00","4,981.80","4,981.80",0.126%
20-Feb-24,"4,989.32","4,993.71","4,955.02","4,975.51","4,975.51",-0.601%
16-Feb-24,"5,031.13","5,038.70","4,999.52","5,005.57","5,005.57",-0.480%
15-Feb-24,"5,003.14","5,032.72","4,999.44","5,029.73","5,029.73",0.582%
14-Feb-24,"4,976.44","5,002.52","4,956.45","5,000.62","5,000.62",0.958%
13-Feb-24,"4,967.94","4,971.30","4,920.31","4,953.17","4,953.17",-1.367%
12-Feb-24,"5,026.83","5,048.39","5,016.83","5,021.84","5,021.84",-0.095%
9-Feb-24,"5,004.17","5,030.06","5,000.34","5,026.61","5,026.61",0.574%
8-Feb-24,"4,995.16","5,000.40","4,987.09","4,997.91","4,997.91",0.057%
7-Feb-24,"4,973.05","4,999.89","4,969.05","4,995.06","4,995.06",0.824%
6-Feb-24,"4,950.16","4,957.77","4,934.88","4,954.23","4,954.23",0.231%
5-Feb-24,"4,957.19","4,957.19","4,918.09","4,942.81","4,942.81",-0.319%
2-Feb-24,"4,916.06","4,975.29","4,907.99","4,958.61","4,958.61",1.068%
1-Feb-24,"4,861.11","4,906.97","4,853.52","4,906.19","4,906.19",1.249%
31-Jan-24,"4,899.19","4,906.75","4,845.15","4,845.65","4,845.65",-1.611%
30-Jan-24,"4,925.89","4,931.09","4,916.27","4,924.97","4,924.97",-0.060%
29-Jan-24,"4,892.95","4,929.31","4,887.40","4,927.93","4,927.93",0.756%
26-Jan-24,"4,888.91","4,906.69","4,881.47","4,890.97","4,890.97",-0.065%
25-Jan-24,"4,886.66","4,898.15","4,869.34","4,894.16","4,894.16",0.526%
24-Jan-24,"4,888.56","4,903.68","4,865.94","4,868.55","4,868.55",0.081%
23-Jan-24,"4,856.80","4,866.48","4,844.37","4,864.60","4,864.60",0.292%
22-Jan-24,"4,853.42","4,868.41","4,844.05","4,850.43","4,850.43",0.219%
19-Jan-24,"4,796.28","4,842.07","4,785.87","4,839.81","4,839.81",1.231%
18-Jan-24,"4,760.10","4,785.79","4,740.57","4,780.94","4,780.94",0.881%
17-Jan-24,"4,739.13","4,744.23","4,714.82","4,739.21","4,739.21",-0.562%
16-Jan-24,"4,772.35","4,782.34","4,747.12","4,765.98","4,765.98",-0.373%
12-Jan-24,"4,791.18","4,802.40","4,768.98","4,783.83","4,783.83",0.075%
11-Jan-24,"4,792.13","4,798.50","4,739.58","4,780.24","4,780.24",-0.067%
10-Jan-24,"4,759.94","4,790.80","4,756.20","4,783.45","4,783.45",0.567%
9-Jan-24,"4,741.93","4,765.47","4,730.35","4,756.50","4,756.50",-0.148%
8-Jan-24,"4,703.70","4,764.54","4,699.82","4,763.54","4,763.54",1.411%
5-Jan-24,"4,690.57","4,721.49","4,682.11","4,697.24","4,697.24",0.183%
4-Jan-24,"4,697.42","4,726.78","4,687.53","4,688.68","4,688.68",-0.343%
3-Jan-24,"4,725.07","4,729.29","4,699.71","4,704.81","4,704.81",-0.802%
2-Jan-24,"4,745.20","4,754.33","4,722.67","4,742.83","4,742.83",-0.566%
29-Dec-23,"4,782.88","4,788.43","4,751.99","4,769.83","4,769.83",-0.283%
28-Dec-23,"4,786.44","4,793.30","4,780.98","4,783.35","4,783.35",0.037%
27-Dec-23,"4,773.45","4,785.39","4,768.90","4,781.58","4,781.58",0.143%
26-Dec-23,"4,758.86","4,784.72","4,758.45","4,774.75","4,774.75",0.423%
22-Dec-23,"4,753.92","4,772.94","4,736.77","4,754.63","4,754.63",0.166%
21-Dec-23,"4,724.29","4,748.71","4,708.35","4,746.75","4,746.75",1.030%
20-Dec-23,"4,764.73","4,778.01","4,697.82","4,698.35","4,698.35",-1.468%
19-Dec-23,"4,743.72","4,768.69","4,743.72","4,768.37","4,768.37",0.587%
18-Dec-23,"4,725.58","4,749.52","4,725.58","4,740.56","4,740.56",0.453%
15-Dec-23,"4,714.23","4,725.53","4,704.69","4,719.19","4,719.19",-0.008%
14-Dec-23,"4,721.04","4,738.57","4,694.34","4,719.55","4,719.55",0.265%
13-Dec-23,"4,646.20","4,709.69","4,643.23","4,707.09","4,707.09",1.365%
12-Dec-23,"4,618.30","4,643.93","4,608.09","4,643.70","4,643.70",0.460%
11-Dec-23,"4,593.39","4,623.71","4,593.39","4,622.44","4,622.44",0.392%
8-Dec-23,"4,576.20","4,609.23","4,574.06","4,604.37","4,604.37",0.410%
7-Dec-23,"4,568.84","4,590.92","4,565.22","4,585.59","4,585.59",0.797%
6-Dec-23,"4,586.23","4,590.74","4,546.50","4,549.34","4,549.34",-0.391%
5-Dec-23,"4,557.25","4,578.56","4,551.68","4,567.18","4,567.18",-0.057%
4-Dec-23,"4,564.37","4,572.37","4,546.72","4,569.78","4,569.78",-0.541%
1-Dec-23,"4,559.43","4,599.39","4,554.71","4,594.63","4,594.63",0.587%
30-Nov-23,"4,554.87","4,569.89","4,537.24","4,567.80","4,567.80",0.378%
29-Nov-23,"4,571.84","4,587.64","4,547.15","4,550.58","4,550.58",-0.095%
28-Nov-23,"4,545.55","4,568.14","4,540.51","4,554.89","4,554.89",0.098%
27-Nov-23,"4,554.86","4,560.52","4,546.32","4,550.43","4,550.43",-0.195%
24-Nov-23,"4,555.84","4,560.31","4,552.80","4,559.34","4,559.34",0.060%
22-Nov-23,"4,553.04","4,568.43","4,545.05","4,556.62","4,556.62",0.406%
21-Nov-23,"4,538.77","4,542.14","4,525.51","4,538.19","4,538.19",-0.202%
20-Nov-23,"4,511.70","4,557.11","4,510.36","4,547.38","4,547.38",0.739%
17-Nov-23,"4,509.55","4,520.12","4,499.66","4,514.02","4,514.02",0.128%
16-Nov-23,"4,497.08","4,511.99","4,487.83","4,508.24","4,508.24",0.119%
15-Nov-23,"4,505.30","4,521.17","4,495.31","4,502.88","4,502.88",0.160%
14-Nov-23,"4,458.97","4,508.67","4,458.97","4,495.70","4,495.70",1.907%
13-Nov-23,"4,406.66","4,421.76","4,393.82","4,411.55","4,411.55",-0.084%
10-Nov-23,"4,364.15","4,418.03","4,353.34","4,415.24","4,415.24",1.562%
9-Nov-23,"4,391.41","4,393.40","4,343.94","4,347.35","4,347.35",-0.808%
8-Nov-23,"4,384.37","4,391.20","4,359.76","4,382.78","4,382.78",0.100%
7-Nov-23,"4,366.21","4,386.26","4,355.41","4,378.38","4,378.38",0.284%
6-Nov-23,"4,364.27","4,372.21","4,347.53","4,365.98","4,365.98",0.175%
3-Nov-23,"4,334.23","4,373.62","4,334.23","4,358.34","4,358.34",0.939%
2-Nov-23,"4,268.26","4,319.72","4,268.26","4,317.78","4,317.78",1.886%
1-Nov-23,"4,201.27","4,245.64","4,197.74","4,237.86","4,237.86",1.051%
31-Oct-23,"4,171.33","4,195.55","4,153.12","4,193.80","4,193.80",0.647%
30-Oct-23,"4,139.39","4,177.47","4,132.94","4,166.82","4,166.82",1.201%
27-Oct-23,"4,152.93","4,156.70","4,103.78","4,117.37","4,117.37",-0.480%
26-Oct-23,"4,175.99","4,183.60","4,127.90","4,137.23","4,137.23",-1.183%
25-Oct-23,"4,232.42","4,232.42","4,181.42","4,186.77","4,186.77",-1.434%
24-Oct-23,"4,235.79","4,259.38","4,219.43","4,247.68","4,247.68",0.727%
23-Oct-23,"4,210.40","4,255.84","4,189.22","4,217.04","4,217.04",-0.169%
20-Oct-23,"4,273.85","4,276.56","4,223.03","4,224.16","4,224.16",-1.259%
19-Oct-23,"4,321.36","4,339.54","4,269.69","4,278.00","4,278.00",-0.848%
18-Oct-23,"4,357.35","4,364.20","4,303.84","4,314.60","4,314.60",-1.340%
17-Oct-23,"4,345.23","4,393.57","4,337.54","4,373.20","4,373.20",-0.010%
16-Oct-23,"4,342.37","4,383.33","4,342.37","4,373.63","4,373.63",1.059%
13-Oct-23,"4,360.49","4,377.10","4,311.97","4,327.78","4,327.78",-0.502%
12-Oct-23,"4,380.94","4,385.85","4,325.43","4,349.61","4,349.61",-0.625%
11-Oct-23,"4,366.59","4,378.64","4,345.34","4,376.95","4,376.95",0.429%
10-Oct-23,"4,339.75","4,385.46","4,339.64","4,358.24","4,358.24",0.521%
9-Oct-23,"4,289.02","4,341.73","4,283.79","4,335.66","4,335.66",0.630%
6-Oct-23,"4,234.79","4,324.10","4,219.55","4,308.50","4,308.50",1.181%
5-Oct-23,"4,259.31","4,267.13","4,225.91","4,258.19","4,258.19",-0.130%
4-Oct-23,"4,233.83","4,268.50","4,220.48","4,263.75","4,263.75",0.811%
3-Oct-23,"4,269.75","4,281.15","4,216.45","4,229.45","4,229.45",-1.374%
2-Oct-23,"4,284.52","4,300.58","4,260.21","4,288.39","4,288.39",0.008%
29-Sep-23,"4,328.18","4,333.15","4,274.86","4,288.05","4,288.05",-0.271%
28-Sep-23,"4,269.65","4,317.27","4,264.38","4,299.70","4,299.70",0.589%
27-Sep-23,"4,282.63","4,292.07","4,238.63","4,274.51","4,274.51",0.023%
26-Sep-23,"4,312.88","4,313.01","4,265.98","4,273.53","4,273.53",-1.473%
25-Sep-23,"4,310.62","4,338.51","4,302.70","4,337.44","4,337.44",0.402%
22-Sep-23,"4,341.74","4,357.40","4,316.49","4,320.06","4,320.06",-0.230%
21-Sep-23,"4,374.36","4,375.70","4,329.17","4,330.00","4,330.00",-1.640%
20-Sep-23,"4,452.81","4,461.03","4,401.38","4,402.20","4,402.20",-0.939%
19-Sep-23,"4,445.41","4,449.85","4,416.61","4,443.95","4,443.95",-0.215%
18-Sep-23,"4,445.13","4,466.36","4,442.11","4,453.53","4,453.53",0.072%
15-Sep-23,"4,497.98","4,497.98","4,447.21","4,450.32","4,450.32",-1.216%
14-Sep-23,"4,487.78","4,511.99","4,478.69","4,505.10","4,505.10",0.843%
13-Sep-23,"4,462.65","4,479.39","4,453.52","4,467.44","4,467.44",0.124%
12-Sep-23,"4,473.27","4,487.11","4,456.83","4,461.90","4,461.90",-0.570%
11-Sep-23,"4,480.98","4,490.77","4,467.89","4,487.46","4,487.46",0.672%
8-Sep-23,"4,451.30","4,473.53","4,448.38","4,457.49","4,457.49",0.143%
7-Sep-23,"4,434.55","4,457.81","4,430.46","4,451.14","4,451.14",-0.321%
6-Sep-23,"4,490.35","4,490.35","4,442.38","4,465.48","4,465.48",-0.697%
5-Sep-23,"4,510.06","4,514.29","4,496.01","4,496.83","4,496.83",-0.419%
1-Sep-23,"4,530.60","4,541.25","4,501.35","4,515.77","4,515.77",0.180%
31-Aug-23,"4,517.01","4,532.26","4,507.39","4,507.66","4,507.66",-0.160%
30-Aug-23,"4,500.34","4,521.65","4,493.59","4,514.87","4,514.87",0.383%
29-Aug-23,"4,432.75","4,500.14","4,431.68","4,497.63","4,497.63",1.451%
28-Aug-23,"4,426.03","4,439.56","4,414.98","4,433.31","4,433.31",0.626%
25-Aug-23,"4,389.38","4,418.46","4,356.29","4,405.71","4,405.71",0.672%
24-Aug-23,"4,455.16","4,458.30","4,375.55","4,376.31","4,376.31",-1.346%
23-Aug-23,"4,396.44","4,443.18","4,396.44","4,436.01","4,436.01",1.104%
22-Aug-23,"4,415.33","4,418.59","4,382.77","4,387.55","4,387.55",-0.278%
21-Aug-23,"4,380.28","4,407.55","4,360.30","4,399.77","4,399.77",0.688%
18-Aug-23,"4,344.88","4,381.82","4,335.31","4,369.71","4,369.71",-0.015%
17-Aug-23,"4,416.32","4,421.17","4,364.83","4,370.36","4,370.36",-0.771%
16-Aug-23,"4,433.79","4,449.95","4,403.55","4,404.33","4,404.33",-0.756%
15-Aug-23,"4,478.87","4,478.87","4,432.19","4,437.86","4,437.86",-1.155%
14-Aug-23,"4,458.13","4,490.33","4,453.44","4,489.72","4,489.72",0.575%
11-Aug-23,"4,450.69","4,476.23","4,443.98","4,464.05","4,464.05",-0.107%
10-Aug-23,"4,487.16","4,527.37","4,457.92","4,468.83","4,468.83",0.025%
9-Aug-23,"4,501.57","4,502.44","4,461.33","4,467.71","4,467.71",-0.704%
8-Aug-23,"4,498.03","4,503.31","4,464.39","4,499.38","4,499.38",-0.422%
7-Aug-23,"4,491.58","4,519.84","4,491.15","4,518.44","4,518.44",0.902%
4-Aug-23,"4,513.96","4,540.34","4,474.55","4,478.03","4,478.03",-0.530%
3-Aug-23,"4,494.27","4,519.49","4,485.54","4,501.89","4,501.89",-0.255%
2-Aug-23,"4,550.93","4,550.93","4,505.75","4,513.39","4,513.39",-1.384%
1-Aug-23,"4,578.83","4,584.62","4,567.53","4,576.73","4,576.73",-0.267%
31-Jul-23,"4,584.82","4,594.22","4,573.14","4,588.96","4,588.96",0.147%
28-Jul-23,"4,565.75","4,590.16","4,564.01","4,582.23","4,582.23",0.988%
27-Jul-23,"4,598.26","4,607.07","4,528.56","4,537.41","4,537.41",-0.642%
26-Jul-23,"4,558.96","4,582.47","4,547.58","4,566.75","4,566.75",-0.016%
25-Jul-23,"4,555.19","4,580.62","4,552.42","4,567.46","4,567.46",0.281%
24-Jul-23,"4,543.39","4,563.41","4,541.29","4,554.64","4,554.64",0.403%
