Date,Open,High,Low,Close,Adj Close,P/L,GGLL,Date,Open,High,Low,Close,Adj Close,P/L,ratio,___,
19-Jun-20,72,72.22,70.95,71.23,70.89,-0.669%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-Jun-20,72.49,72.65,71.31,71.71,71.36,-1.267%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
17-Jun-20,72.65,73.11,71.76,72.63,72.28,0.429%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
16-Jun-20,72.45,72.86,71.45,72.32,71.98,1.802%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-Jun-20,69.47,71.25,69.36,71.04,70.7,0.552%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-Jun-20,71.29,71.73,69.29,70.65,70.31,0.785%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-Jun-20,72.05,72.58,69.92,70.1,69.76,-4.287%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
10-Jun-20,73.08,73.64,72.72,73.24,72.89,0.882%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
9-Jun-20,72.26,73.39,72.12,72.6,72.26,0.276%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-Jun-20,71.31,72.45,71.22,72.4,72.06,0.556%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
5-Jun-20,70.78,72.32,70.38,72,71.66,1.824%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
4-Jun-20,71.84,72.07,70.3,70.71,70.38,-1.737%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
3-Jun-20,72.14,72.45,71.58,71.96,71.62,-0.222%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
2-Jun-20,71.75,72.15,71.08,72.12,71.77,0.530%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
1-Jun-20,71.29,72.08,71.11,71.74,71.4,0.084%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
29-May-20,71.02,71.84,70.8,71.68,71.33,1.086%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
28-May-20,70,72.22,69.95,70.91,70.57,-0.141%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
27-May-20,71,71.27,69.73,71.01,70.68,-0.084%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
26-May-20,72.1,72.26,70.97,71.07,70.73,0.580%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
22-May-20,70.19,70.85,69.8,70.66,70.33,0.455%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
21-May-20,70.55,70.82,69.72,70.34,70,-0.170%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
20-May-20,69.46,70.6,69.37,70.46,70.12,2.532%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
19-May-20,69.27,69.62,68.69,68.72,68.39,-0.780%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
18-May-20,68.08,69.64,67.71,69.26,68.93,0.889%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
15-May-20,67.41,68.73,66.95,68.65,68.33,1.194%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
14-May-20,66.68,67.87,66.17,67.84,67.52,0.623%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
13-May-20,68.81,69.27,66.4,67.42,67.1,-1.949%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
12-May-20,70.41,70.72,68.73,68.76,68.43,-2.023%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
11-May-20,68.84,70.78,68.78,70.18,69.85,1.387%,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
8-May-20,69.09,69.83,68.6,69.22,68.89,#DIV/0!,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,
